Ts,ActP
1645454216,131
1645454217,112
1645454218,108
1645454219,112
1645454220,109
1645454221,111
1645454222,110
1645454223,4
1645454224,3
1645454225,3
1645454226,3
1645454227,3
1645454228,3
1645454229,3
1645454230,3
1645454232,3
1645454232,3
1645454233,3
1645454236,133
1645454236,133
1645454236,122
1645454237,105
1645454238,109
1645454239,105
1645454241,107
1645454242,106
1645454242,102
1645454243,3
1645454245,3
1645454245,3
1645454246,3
1645454248,3
1645454249,3
1645454250,3
1645454251,3
1645454252,3
1645454253,3
1645454253,3
1645454255,3
1645454255,138
1645454256,118
1645454257,111
1645454258,106
1645454259,106
1645454261,111
1645454261,108
1645454262,110
1645454264,3
1645454265,3
1645454266,3
1645454266,3
1645454268,3
1645454269,3
1645454270,3
1645454271,3
1645454272,3
1645454273,3
1645454274,3
1645454274,3
1645454276,92
1645454276,110
1645454278,104
1645454278,108
1645454280,109
1645454281,102
1645454282,77
1645454282,107
1645454283,3
1645454284,3
1645454285,3
1645454287,3
1645454287,3
1645454289,3
1645454290,3
1645454291,3
1645454293,3
1645454293,3
1645454294,3
1645454295,3
1645454296,101
1645454297,108
1645454298,112
1645454299,111
1645454300,106
1645454301,107
1645454302,113
1645454303,30
1645454304,3
1645454305,3
1645454306,3
1645454306,3
1645454307,3
1645454308,3
1645454309,3
1645454310,3
1645454311,3
1645454312,3
1645454313,3
1645454314,3
1645454315,9
1645454316,123
1645454317,111
1645454318,104
1645454319,105
1645454320,107
1645454321,109
1645454322,108
1645454323,7
1645454324,3
1645454326,3
1645454327,3
1645454327,3
1645454328,3
1645454330,3
1645454330,3
1645454331,3
1645454332,3
1645454333,3
1645454334,3
1645454336,51
1645454336,130
1645454337,111
1645454338,106
1645454339,112
1645454340,109
1645454341,108
1645454342,113
1645454343,4
1645454345,3
1645454346,3
1645454347,3
1645454347,3
1645454349,3
1645454350,3
1645454350,3
1645454352,3
1645454352,3
1645454353,3
1645454355,3
1645454355,9
1645454356,119
1645454358,107
1645454359,104
1645454359,109
1645454360,105
1645454362,106
1645454364,3
1645454364,3
1645454364,3
1645454365,3
1645454367,3
1645454368,3
1645454368,3
1645454370,3
1645454371,3
1645454372,3
1645454373,3
1645454373,3
1645454375,3
1645454375,55
1645454376,123
1645454378,110
1645454379,109
1645454380,106
1645454381,109
1645454382,109
1645454383,108
1645454384,3
1645454385,3
1645454387,3
1645454387,3
1645454388,3
1645454389,3
1645454390,3
1645454390,3
1645454393,3
1645454393,3
1645454396,95
1645454396,107
1645454397,107
1645454397,107
1645454398,107
1645454398,103
1645454399,105
1645454400,111
1645454402,104
1645454403,106
1645454404,3
1645454404,3
1645454405,3
1645454406,3
1645454408,3
1645454408,3
1645454410,3
1645454410,3
1645454412,3
1645454412,3
1645454413,3
1645454414,3
1645454416,135
1645454417,125
1645454417,109
1645454418,104
1645454419,108
1645454420,110
1645454422,107
1645454422,107
1645454423,3
1645454424,3
1645454426,3
1645454427,3
1645454427,3
1645454428,3
1645454429,3
1645454430,3
1645454433,3
1645454433,3
1645454433,3
1645454434,3
1645454435,92
1645454437,106
1645454438,104
1645454439,107
1645454439,108
1645454440,108
1645454441,103
1645454443,69
1645454443,3
1645454444,3
1645454446,3
1645454447,3
1645454448,3
1645454448,3
1645454449,3
1645454451,3
1645454452,3
1645454452,3
1645454453,3
1645454455,3
1645454456,98
1645454457,112
1645454457,110
1645454458,112
1645454459,108
1645454461,106
1645454461,106
1645454463,24
1645454464,3
1645454465,3
1645454466,3
1645454468,3
1645454468,3
1645454469,3
1645454470,3
1645454471,3
1645454472,3
1645454473,3
1645454474,3
1645454475,3
1645454476,93
1645454477,108
1645454478,104
1645454479,103
1645454479,103
1645454480,109
1645454481,107
1645454482,103
1645454483,7
1645454484,3
1645454485,3
1645454487,3
1645454487,3
1645454488,3
1645454489,3
1645454490,3
1645454491,3
1645454492,3
1645454493,3
1645454494,3
1645454495,3
1645454496,99
1645454497,111
1645454498,104
1645454499,111
1645454500,109
1645454501,112
1645454502,108
1645454503,4
1645454504,3
1645454505,3
1645454506,3
1645454507,3
1645454508,3
1645454509,3
1645454510,3
1645454511,3
1645454512,3
1645454513,3
1645454514,3
1645454515,8
1645454516,118
1645454517,107
1645454518,108
1645454519,103
1645454520,101
1645454521,107
1645454522,107
1645454523,6
1645454524,3
1645454525,3
1645454526,3
1645454527,3
1645454528,3
1645454529,3
1645454530,3
1645454531,3
1645454532,3
1645454533,3
1645454534,3
1645454535,51
1645454536,133
1645454537,112
1645454538,106
1645454539,106
1645454540,105
1645454541,109
1645454542,111
1645454543,4
1645454544,3
1645454545,3
1645454546,3
1645454547,3
1645454548,3
1645454549,3
1645454550,3
1645454551,3
1645454552,3
1645454553,3
1645454554,3
1645454555,146
1645454556,119
1645454559,106
1645454559,108
1645454560,108
1645454560,100
1645454561,103
1645454562,103
1645454563,3
1645454564,3
1645454565,3
1645454566,3
1645454567,3
1645454569,3
1645454569,3
1645454570,3
1645454572,3
1645454572,3
1645454573,3
1645454574,3
1645454575,125
1645454576,117
1645454577,112
1645454578,111
1645454579,106
1645454580,107
1645454581,105
1645454582,108
1645454583,3
1645454585,3
1645454585,3
1645454586,3
1645454587,3
1645454588,3
1645454590,3
1645454591,3
1645454591,3
1645454592,3
1645454593,3
1645454594,3
1645454596,93
1645454598,105
1645454598,105
1645454599,103
1645454599,105
1645454601,108
1645454601,106
1645454603,75
1645454604,3
1645454605,3
1645454606,3
1645454607,3
1645454608,3
1645454609,3
1645454610,3
1645454611,3
1645454612,3
1645454613,3
1645454614,3
1645454615,3
1645454616,107
1645454616,107
1645454617,108
1645454618,110
1645454619,110
1645454621,112
1645454622,109
1645454623,24
1645454623,24
1645454624,3
1645454625,3
1645454626,3
1645454627,3
1645454631,3
1645454631,3
1645454631,3
1645454631,3
1645454632,3
1645454633,3
1645454634,3
1645454635,10
1645454636,122
1645454637,106
1645454638,107
1645454639,107
1645454640,102
1645454641,105
1645454642,106
1645454643,6
1645454644,3
1645454645,3
1645454646,3
1645454647,3
1645454648,3
1645454649,3
1645454650,3
1645454651,3
1645454652,3
1645454653,3
1645454654,3
1645454655,53
1645454656,134
1645454657,109
1645454658,109
1645454659,111
1645454660,111
1645454661,112
1645454662,110
1645454663,4
1645454664,3
1645454665,3
1645454666,3
1645454667,3
1645454668,3
1645454669,3
1645454670,3
1645454671,3
1645454672,3
1645454673,3
1645454674,3
1645454675,150
1645454676,116
1645454677,111
1645454678,107
1645454679,108
1645454680,109
1645454681,105
1645454682,107
1645454683,3
1645454684,3
1645454685,3
1645454686,3
1645454687,3
1645454688,3
1645454690,3
1645454690,3
1645454692,3
1645454692,3
1645454693,3
1645454696,151
1645454699,124
1645454700,124
1645454700,107
1645454700,107
1645454700,107
1645454700,105
1645454701,107
1645454702,110
1645454703,3
1645454704,3
1645454705,3
1645454707,3
1645454707,3
1645454708,3
1645454709,3
1645454710,3
1645454711,3
1645454712,3
1645454713,3
1645454714,3
1645454715,90
1645454716,104
1645454717,105
1645454718,105
1645454719,106
1645454720,106
1645454721,105
1645454723,3
1645454723,70
1645454724,3
1645454725,3
1645454727,3
1645454727,3
1645454728,3
1645454729,3
1645454730,3
1645454732,3
1645454733,3
1645454733,3
1645454735,3
1645454735,106
1645454737,112
1645454738,112
1645454739,111
1645454740,108
1645454741,105
1645454742,111
1645454743,23
1645454744,3
1645454745,3
1645454746,3
1645454747,3
1645454748,3
1645454749,3
1645454750,3
1645454751,3
1645454752,3
1645454753,3
1645454754,3
1645454755,3
1645454756,126
1645454757,109
1645454757,109
1645454758,105
1645454759,104
1645454760,102
1645454762,106
1645454762,106
1645454763,7
1645454764,3
1645454765,3
1645454767,3
1645454767,3
1645454768,3
1645454769,3
1645454770,3
1645454771,3
1645454774,3
1645454774,3
1645454777,110
1645454777,110
1645454777,110
1645454777,110
1645454778,108
1645454779,110
1645454780,111
1645454781,110
1645454782,107
1645454783,4
1645454784,3
1645454785,3
1645454786,3
1645454787,3
1645454788,3
1645454789,3
1645454790,3
1645454791,3
1645454792,3
1645454793,3
1645454794,3
1645454795,146
1645454796,114
1645454797,108
1645454798,107
1645454799,107
1645454800,104
1645454801,104
1645454802,109
1645454803,3
1645454804,3
1645454805,3
1645454806,3
1645454807,3
1645454808,3
1645454809,3
1645454810,3
1645454812,3
1645454812,3
1645454813,3
1645454814,3
1645454815,60
1645454816,118
1645454817,111
1645454818,109
1645454819,109
1645454820,107
1645454821,110
1645454822,110
1645454823,3
1645454824,3
1645454825,3
1645454826,3
1645454827,3
1645454829,3
1645454830,3
1645454831,3
1645454831,3
1645454832,3
1645454833,3
1645454835,3
1645454835,145
1645454836,109
1645454837,105
1645454838,106
1645454839,109
1645454840,105
1645454841,104
1645454842,105
1645454844,3
1645454845,3
1645454845,3
1645454846,3
1645454848,3
1645454849,3
1645454849,3
1645454850,3
1645454852,3
1645454852,3
1645454853,3
1645454854,3
1645454855,132
1645454857,112
1645454857,112
1645454858,114
1645454859,106
1645454860,106
1645454861,112
1645454863,110
1645454863,3
1645454864,3
1645454866,3
1645454867,3
1645454867,3
1645454869,3
1645454870,3
1645454870,3
1645454872,3
1645454873,3
1645454873,3
1645454874,3
1645454876,94
1645454877,108
1645454878,103
1645454879,105
1645454880,107
1645454881,108
1645454882,106
1645454883,75
1645454884,3
1645454885,3
1645454886,3
1645454887,3
1645454888,3
1645454889,3
1645454890,3
1645454891,3
1645454892,3
1645454893,3
1645454894,3
1645454894,3
1645454895,3
1645454896,94
1645454897,110
1645454898,106
1645454899,112
1645454900,109
1645454901,108
1645454903,23
1645454903,23
1645454904,3
1645454905,3
1645454906,3
1645454907,3
1645454908,3
1645454909,3
1645454910,3
1645454911,3
1645454912,3
1645454913,3
1645454914,3
1645454915,10
1645454916,128
1645454917,109
1645454918,107
1645454919,106
1645454920,105
1645454921,106
1645454922,105
1645454923,7
1645454924,3
1645454926,3
1645454926,3
1645454927,3
1645454928,3
1645454929,3
1645454930,3
1645454931,3
1645454932,3
1645454933,3
1645454934,3
1645454935,59
1645454936,135
1645454937,110
1645454938,105
1645454939,109
1645454940,110
1645454941,113
1645454942,109
1645454943,4
1645454944,3
1645454945,3
1645454946,3
1645454947,3
1645454948,3
1645454949,3
1645454950,3
1645454951,3
1645454952,3
1645454953,3
1645454954,3
1645454955,145
1645454956,118
1645454957,110
1645454958,105
1645454959,106
1645454960,108
1645454961,102
1645454962,105
1645454963,3
1645454964,3
1645454965,3
1645454966,3
1645454968,3
1645454968,3
1645454969,3
1645454970,3
1645454971,3
1645454972,3
1645454973,3
1645454974,3
1645454975,127
1645454976,122
1645454977,110
1645454978,110
1645454979,108
1645454980,108
1645454981,110
1645454982,110
1645454984,3
1645454984,3
1645454985,3
1645454986,3
1645454987,3
1645454988,3
1645454989,3
1645454990,3
1645454991,3
1645454992,3
1645454993,3
1645454994,3
1645454995,92
1645454996,105
1645454997,107
1645454998,104
1645454999,106
1645455000,107
1645455001,105
1645455002,68
1645455003,3
1645455004,3
1645455005,3
1645455006,3
1645455007,3
1645455008,3
1645455010,3
1645455011,3
1645455011,3
1645455013,3
1645455014,3
1645455015,3
1645455016,102
1645455016,113
1645455018,111
1645455019,113
1645455020,112
1645455021,108
1645455022,109
1645455023,29
1645455024,3
1645455025,3
1645455026,3
1645455027,3
1645455028,3
1645455029,3
1645455030,3
1645455032,3
1645455032,3
1645455033,3
1645455033,3
1645455034,3
1645455035,9
1645455036,124
1645455037,109
1645455038,103
1645455039,104
1645455041,104
1645455041,104
1645455042,105
1645455043,6
1645455044,3
1645455045,3
1645455046,3
1645455047,3
1645455048,3
1645455049,3
1645455050,3
1645455051,3
1645455052,3
1645455053,3
1645455054,3
1645455055,58
1645455056,135
1645455057,112
1645455058,110
1645455059,112
1645455060,112
1645455061,111
1645455062,110
1645455063,4
1645455064,3
1645455065,3
1645455066,3
1645455067,3
1645455068,3
1645455069,3
1645455070,3
1645455072,3
1645455072,3
1645455073,3
1645455074,3
1645455075,32
1645455076,30
1645455077,30
1645455078,4
1645455079,3
1645455080,3
1645455082,33
1645455082,33
1645455083,30
1645455084,30
1645455085,30
1645455086,30
1645455087,30
1645455088,30
1645455089,30
1645455090,29
1645455091,30
1645455093,30
1645455093,30
1645455094,30
1645455095,30
1645455097,30
1645455097,30
1645455098,29
1645455099,29
1645455101,29
1645455101,29
1645455102,29
1645455103,29
1645455104,5
1645455105,3
1645455106,3
1645455108,22
1645455108,29
1645455111,18
1645455111,18
1645455113,19
1645455114,19
1645455114,19
1645455114,19
1645455115,19
1645455117,19
1645455118,19
1645455119,19
1645455120,19
1645455121,19
1645455123,19
1645455123,19
1645455124,19
1645455125,3
1645455126,3
1645455129,26
1645455130,19
1645455132,19
1645455132,19
1645455132,19
1645455132,19
1645455132,19
1645455135,19
1645455135,19
1645455136,19
1645455137,19
1645455137,4
1645455138,64
1645455139,51
1645455140,58
1645455141,57
1645455143,57
1645455143,53
1645455144,3
1645455145,3
1645455146,3
1645455147,31
1645455148,18
1645455149,19
1645455150,146
1645455151,78
1645455152,81
1645455153,83
1645455154,88
1645455155,78
1645455156,79
1645455157,61
1645455158,62
1645455159,62
1645455161,62
1645455161,63
1645455163,62
1645455164,63
1645455164,88
1645455165,58
1645455166,68
1645455167,94
1645455168,81
1645455169,81
1645455170,81
1645455171,81
1645455172,82
1645455173,81
1645455174,81
1645455175,81
1645455177,81
1645455177,66
1645455178,65
1645455179,65
1645455181,65
1645455182,98
1645455182,67
1645455184,61
1645455184,4
1645455185,97
1645455187,57
1645455188,97
1645455189,82
1645455190,82
1645455191,83
1645455192,82
1645455193,83
1645455194,82
1645455195,82
1645455196,83
1645455197,75
1645455198,67
1645455199,67
1645455200,100
1645455201,99
1645455202,14
1645455203,81
1645455204,64
1645455204,64
1645455205,68
1645455207,79
1645455208,91
1645455208,91
1645455209,86
1645455211,112
1645455212,125
1645455212,125
1645455214,150
1645455214,150
1645455216,178
1645455216,178
1645455218,199
1645455218,199
1645455219,208
1645455220,212
1645455221,155
1645455222,172
1645455223,167
1645455224,167
1645455225,167
1645455226,167
1645455227,169
1645455228,169
1645455229,170
1645455230,154
1645455231,155
1645455233,156
1645455233,157
1645455234,157
1645455235,186
1645455236,176
1645455237,176
1645455238,177
1645455239,178
1645455240,176
1645455241,178
1645455243,177
1645455243,177
1645455244,177
1645455245,175
1645455246,175
1645455247,158
1645455248,157
1645455249,21
1645455250,3
1645455252,3
1645455252,3
1645455253,14
1645455254,89
1645455255,71
1645455256,73
1645455257,104
1645455258,88
1645455259,89
1645455260,89
1645455261,90
1645455262,89
1645455263,90
1645455264,89
1645455265,89
1645455266,88
1645455267,72
1645455268,97
1645455269,109
1645455270,127
1645455271,137
1645455272,148
1645455273,158
1645455275,172
1645455275,182
1645455276,194
1645455277,238
1645455278,165
1645455280,180
1645455281,176
1645455282,175
1645455283,173
1645455284,174
1645455285,173
1645455286,173
1645455287,173
1645455287,156
1645455288,156
1645455289,157
1645455291,158
1645455292,158
1645455294,158
1645455296,158
1645455296,158
1645455297,158
1645455297,158
1645455300,174
1645455302,175
1645455302,175
1645455302,175
1645455302,174
1645455302,175
1645455304,175
1645455304,175
1645455305,175
1645455307,175
1645455308,3
1645455309,3
1645455309,3
1645455310,3
1645455312,49
1645455312,66
1645455314,70
1645455316,68
1645455316,68
1645455317,67
1645455318,83
1645455318,97
1645455320,82
1645455321,82
1645455322,84
1645455323,84
1645455324,84
1645455324,84
1645455326,84
1645455327,83
1645455328,66
1645455329,67
1645455330,68
1645455331,67
1645455332,107
1645455333,107
1645455334,110
1645455335,123
1645455336,145
1645455337,182
1645455338,182
1645455339,185
1645455340,194
1645455341,206
1645455342,216
1645455342,165
1645455343,172
1645455344,166
1645455346,168
1645455346,168
1645455348,151
1645455349,152
1645455350,151
1645455351,152
1645455352,151
1645455354,151
1645455354,151
1645455354,151
1645455355,152
1645455356,151
1645455357,180
1645455358,167
1645455359,168
1645455360,168
1645455362,167
1645455362,168
1645455363,169
1645455364,168
1645455365,168
1645455366,167
1645455367,152
1645455368,153
1645455370,152
1645455370,152
1645455371,153
1645455372,153
1645455373,151
1645455374,152
1645455376,153
1645455376,152
1645455377,178
1645455378,170
1645455379,171
1645455380,172
1645455381,171
1645455382,169
1645455384,171
1645455384,170
1645455385,170
1645455386,170
1645455387,153
1645455388,152
1645455389,154
1645455390,151
1645455391,152
1645455392,152
1645455393,151
1645455394,152
1645455396,152
1645455396,152
1645455397,181
1645455398,166
1645455399,167
1645455401,167
1645455401,187
1645455402,184
1645455403,190
1645455404,194
1645455405,199
1645455406,233
1645455407,226
1645455408,233
1645455409,236
1645455411,240
1645455411,245
1645455412,249
1645455413,247
1645455414,211
1645455415,224
1645455417,218
1645455418,220
1645455418,218
1645455419,218
1645455420,219
1645455422,203
1645455422,201
1645455423,202
1645455424,201
1645455425,202
1645455426,225
1645455428,216
1645455428,217
1645455429,216
1645455430,217
1645455432,217
1645455433,216
1645455434,215
1645455434,215
1645455436,215
1645455437,217
1645455438,216
1645455438,216
1645455439,216
1645455440,214
1645455442,200
1645455443,198
1645455444,240
1645455445,240
1645455446,246
1645455447,254
1645455448,267
1645455448,290
1645455450,285
1645455450,292
1645455452,298
1645455453,305
1645455454,312
1645455455,319
1645455456,323
1645455457,268
1645455458,283
1645455459,285
1645455460,283
1645455461,283
1645455462,284
1645455463,281
1645455464,266
1645455465,266
1645455466,265
1645455467,266
1645455468,286
1645455469,283
1645455470,281
1645455471,279
1645455472,280
1645455473,281
1645455474,281
1645455475,239
1645455476,303
1645455477,322
1645455478,326
1645455479,330
1645455480,368
1645455481,360
1645455482,367
1645455483,370
1645455484,380
1645455484,380
1645455485,385
1645455486,388
1645455487,398
1645455488,340
1645455489,359
1645455493,355
1645455493,355
1645455493,354
1645455493,355
1645455494,359
1645455496,340
1645455496,340
1645455497,336
1645455498,338
1645455499,337
1645455500,358
1645455501,354
1645455502,354
1645455503,355
1645455504,353
1645455505,353
1645455506,353
1645455507,344
1645455508,336
1645455509,336
1645455510,336
1645455511,336
1645455512,337
1645455513,337
1645455514,336
1645455515,338
1645455516,336
1645455517,364
1645455518,353
1645455519,350
1645455520,353
1645455521,21
1645455522,20
1645455523,20
1645455524,20
1645455525,20
1645455526,20
1645455527,5
1645455528,4
1645455529,4
1645455530,4
1645455531,4
1645455532,4
1645455533,4
1645455534,4
1645455535,4
1645455536,4
1645455537,3
1645455538,3
1645455539,3
1645455540,3
1645455541,3
1645455542,3
1645455543,3
1645455545,3
1645455545,3
1645455546,3
1645455548,3
1645455548,3
1645455550,3
1645455551,3
1645455552,3
1645455552,3
1645455553,3
1645455554,9
1645455555,9
1645455556,9
1645455558,9
1645455558,9
1645455560,9
1645455560,9
1645455561,9
1645455562,9
1645455563,9
1645455565,9
1645455565,9
1645455566,3
1645455568,10
1645455569,9
1645455570,9
1645455570,9
1645455571,9
1645455572,9
1645455574,9
1645455574,9
1645455576,9
1645455577,9
1645455578,9
1645455579,9
1645455579,9
1645455580,9
1645455582,9
1645455582,9
1645455584,9
1645455584,9
1645455585,9
1645455587,9
1645455587,9
1645455589,9
1645455589,9
1645455591,9
1645455592,9
1645455592,9
1645455593,9
1645455595,9
1645455595,10
1645455598,9
1645455598,9
1645455598,9
1645455600,9
1645455600,9
1645455602,9
1645455603,9
1645455604,9
1645455605,9
1645455606,9
1645455607,9
1645455608,9
1645455609,9
1645455610,9
1645455611,9
1645455612,9
1645455613,9
1645455614,9
1645455615,9
1645455616,9
1645455617,9
1645455618,9
1645455619,9
1645455620,9
1645455621,9
1645455621,9
1645455622,9
1645455623,9
1645455625,9
1645455625,9
1645455627,9
1645455628,9
1645455628,9
1645455629,9
1645455630,9
1645455631,9
1645455632,9
1645455633,9
1645455634,9
1645455635,9
1645455638,9
1645455638,9
1645455638,9
1645455639,9
1645455640,9
1645455641,9
1645455642,9
1645455643,9
1645455644,9
1645455645,9
1645455646,9
1645455647,9
1645455648,9
1645455649,9
1645455650,9
1645455652,9
1645455652,9
1645455653,9
1645455654,9
1645455655,9
1645455656,9
1645455657,9
1645455658,9
1645455659,9
1645455660,9
1645455662,9
1645455662,9
1645455663,9
1645455664,9
1645455665,9
1645455666,9
1645455667,9
1645455668,9
1645455669,9
1645455670,9
1645455671,9
1645455672,9
1645455673,9
1645455674,9
1645455675,9
1645455676,9
1645455678,9
1645455678,9
1645455679,9
1645455680,9
1645455681,9
1645455682,9
1645455683,9
1645455684,9
1645455685,9
1645455686,9
1645455687,9
1645455688,9
1645455689,9
1645455690,9
1645455691,9
1645455692,9
1645455693,9
1645455694,9
1645455695,9
1645455696,9
1645455697,9
1645455698,9
1645455700,9
1645455701,9
1645455701,9
1645455702,9
1645455703,9
1645455705,9
1645455705,9
1645455706,9
1645455707,9
1645455708,9
1645455710,9
1645455711,9
1645455711,9
1645455712,9
1645455713,9
1645455715,9
1645455716,9
1645455717,9
1645455717,9
1645455718,9
1645455719,9
1645455721,9
1645455721,9
1645455722,9
1645455723,9
1645455724,9
1645455726,9
1645455726,9
1645455727,9
1645455728,9
1645455729,9
1645455731,9
1645455732,9
1645455733,9
1645455733,9
1645455734,9
1645455736,9
1645455737,9
1645455738,9
1645455739,9
1645455740,9
1645455741,9
1645455742,9
1645455743,9
1645455744,9
1645455745,9
1645455746,9
1645455748,9
1645455748,9
1645455749,9
1645455750,9
1645455751,9
1645455752,9
1645455753,9
1645455754,9
1645455755,9
1645455756,9
1645455757,9
1645455758,9
1645455760,3
1645455760,3
1645455760,3
1645455761,192
1645455765,212
1645455765,212
1645455765,212
1645455765,212
1645455767,219
1645455767,212
1645455769,218
1645455769,218
1645455771,220
1645455772,218
1645455772,6
1645455774,3
1645455774,3
1645455775,3
1645455776,3
1645455777,3
1645455778,3
1645455780,3
1645455780,3
1645455781,3
1645455782,11
1645455784,195
1645455784,221
1645455785,209
1645455786,210
1645455787,216
1645455788,211
1645455790,209
1645455790,215
1645455791,214
1645455792,209
1645455793,210
1645455794,4
1645455796,3
1645455797,3
1645455797,3
1645455798,3
1645455799,3
1645455801,3
1645455802,3
1645455802,3
1645455803,3
1645455804,160
1645455806,225
1645455806,208
1645455807,222
1645455808,219
1645455809,218
1645455811,220
1645455811,218
1645455813,217
1645455813,220
1645455814,219
1645455816,217
1645455816,4
1645455817,3
1645455818,3
1645455820,3
1645455820,3
1645455822,3
1645455822,3
1645455823,3
1645455824,3
1645455825,3
1645455826,180
1645455828,215
1645455828,198
1645455829,213
1645455830,214
1645455832,215
1645455832,213
1645455833,218
1645455834,211
1645455835,214
1645455837,217
1645455837,216
1645455839,3
1645455839,3
1645455841,3
1645455842,3
1645455843,3
1645455844,3
1645455845,3
1645455846,3
1645455846,3
1645455848,3
1645455848,169
1645455850,201
1645455850,220
1645455852,216
1645455853,217
1645455853,223
1645455855,221
1645455856,221
1645455856,219
1645455858,214
1645455859,226
1645455860,99
1645455861,3
1645455862,3
1645455863,3
1645455864,3
1645455865,3
1645455866,3
1645455867,3
1645455870,3
1645455870,167
1645455871,167
1645455871,167
1645455872,205
1645455873,220
1645455874,221
1645455874,217
1645455875,221
1645455876,219
1645455877,216
1645455878,218
1645455879,216
1645455880,215
1645455881,45
1645455882,3
1645455883,3
1645455884,3
1645455885,3
1645455886,3
1645455887,3
1645455888,3
1645455890,3
1645455890,3
1645455891,3
1645455892,153
1645455893,205
1645455894,221
1645455897,223
1645455897,223
1645455898,221
1645455898,218
1645455900,226
1645455901,220
1645455901,222
1645455902,217
1645455903,207
1645455904,3
1645455905,3
1645455906,3
1645455907,3
1645455908,3
1645455909,3
1645455910,3
1645455911,3
1645455912,3
1645455913,3
1645455914,193
1645455915,199
1645455916,216
1645455917,217
1645455918,214
1645455919,211
1645455921,213
1645455921,213
1645455923,210
1645455923,218
1645455924,208
1645455925,159
1645455926,3
1645455928,3
1645455928,3
1645455929,3
1645455930,3
1645455931,3
1645455933,3
1645455933,3
1645455935,3
1645455935,3
1645455936,176
1645455937,224
1645455938,222
1645455939,216
1645455940,220
1645455941,217
1645455942,220
1645455943,219
1645455944,218
1645455945,216
1645455946,218
1645455947,107
1645455948,3
1645455949,3
1645455950,3
1645455951,3
1645455952,3
1645455954,3
1645455954,3
1645455955,3
1645455956,3
1645455957,3
1645455958,165
1645455959,203
1645455960,217
1645455961,216
1645455962,213
1645455963,212
1645455965,216
1645455966,216
1645455966,215
1645455968,214
1645455969,214
1645455969,44
1645455971,3
1645455972,3
1645455972,3
1645455974,3
1645455975,3
1645455976,3
1645455977,3
1645455978,3
1645455979,3
1645455980,3
1645455981,144
1645455982,204
1645455983,224
1645455984,220
1645455985,217
1645455986,216
1645455987,220
1645455988,222
1645455989,216
1645455990,220
1645455991,216
1645455992,17
1645455993,3
1645455994,3
1645455995,3
1645455996,3
1645455997,3
1645455998,3
1645455998,3
1645455999,3
1645456001,3
1645456001,3
1645456002,3
1645456003,201
1645456004,223
1645456005,217
1645456006,211
1645456007,215
1645456009,207
1645456009,207
1645456010,218
1645456011,210
1645456012,214
1645456013,215
1645456014,11
1645456015,3
1645456016,3
1645456018,3
1645456018,3
1645456019,3
1645456020,3
1645456021,3
1645456022,3
1645456023,3
1645456024,118
1645456025,213
1645456026,219
1645456027,223
1645456028,217
1645456029,218
1645456030,213
1645456031,216
1645456032,215
1645456033,219
1645456034,216
1645456036,221
1645456036,5
1645456037,3
1645456038,3
1645456039,3
1645456040,3
1645456042,3
1645456042,3
1645456043,3
1645456044,3
1645456046,3
1645456047,153
1645456047,211
1645456048,220
1645456049,215
1645456050,215
1645456052,209
1645456052,218
1645456053,217
1645456057,211
1645456057,211
1645456057,211
1645456058,211
1645456058,3
1645456059,3
1645456060,3
1645456061,3
1645456063,3
1645456064,3
1645456064,3
1645456066,3
1645456067,3
1645456067,3
1645456068,183
1645456069,200
1645456070,222
1645456072,220
1645456072,213
1645456073,220
1645456074,218
1645456075,218
1645456076,217
1645456077,218
1645456078,216
1645456079,201
1645456080,3
1645456081,3
1645456082,3
1645456084,3
1645456084,3
1645456085,3
1645456086,3
1645456088,3
1645456089,3
1645456090,169
1645456090,3
1645456091,218
1645456092,217
1645456093,217
1645456095,215
1645456096,214
1645456097,210
1645456097,219
1645456098,209
1645456099,214
1645456100,210
1645456101,149
1645456102,3
1645456103,3
1645456104,3
1645456105,3
1645456106,3
1645456107,3
1645456108,3
1645456109,3
1645456111,3
1645456112,31
1645456112,5
1645456114,31
1645456115,31
1645456116,17
1645456117,3
1645456118,3
1645456119,3
1645456120,34
1645456121,31
1645456122,31
1645456123,31
1645456124,31
1645456125,31
1645456126,31
1645456127,31
1645456128,31
1645456129,31
1645456130,31
1645456131,31
1645456132,31
1645456133,31
1645456134,31
1645456135,31
1645456136,31
1645456136,31
1645456138,31
1645456138,31
1645456139,31
1645456140,31
1645456141,31
1645456142,31
1645456143,31
1645456144,31
1645456145,31
1645456146,31
1645456147,31
1645456148,31
1645456149,31
1645456150,31
1645456151,31
1645456152,31
1645456153,31
1645456154,31
1645456155,31
1645456156,31
1645456157,31
1645456158,31
1645456159,31
1645456160,30
1645456161,30
1645456162,31
1645456163,30
1645456164,31
1645456165,31
1645456166,30
1645456167,30
1645456168,30
1645456169,30
1645456170,30
1645456171,30
1645456172,30
1645456173,31
1645456174,30
1645456175,30
1645456176,30
1645456177,30
1645456178,30
1645456180,30
1645456180,30
1645456181,30
1645456182,30
1645456183,30
1645456184,30
1645456188,30
1645456188,30
1645456188,30
1645456188,30
1645456190,30
1645456190,30
1645456191,30
1645456192,30
1645456194,30
1645456195,30
1645456195,30
1645456197,30
1645456198,30
1645456199,30
1645456200,30
1645456201,30
1645456202,30
1645456202,30
1645456203,30
1645456204,27
1645456205,19
1645456206,19
1645456207,19
1645456208,19
1645456209,13
1645456210,3
1645456211,3
1645456212,3
1645456214,32
